hostname, date time,#threads,operations/thread,total time taken(ms),#total operations,operations per second,Latency(microseconds),search weight,insert weight,delete weight,#search operations,#insert operations,#remove operations,size before,size after,#successful search operations,#successful insert operations,#successful remove operations,min key,max key,distribution type
sahil-lab-pc,2018-02-26 22:35:27,30,16000000,134547,480000000,3567.53,8.40923,10,45,45,47998386,215996416,216005198,15,37,23611478,106088525,106088503,5,80,uniform
sahil-lab-pc,2018-02-26 22:35:36,31,1000000,8641,31000000,3587.55,8.64165,10,45,45,3097572,13947129,13955299,15,46,1523206,6850083,6850052,5,80,uniform
sahil-lab-pc,2018-02-26 22:35:53,31,2000000,17340,62000000,3575.55,8.67016,10,45,45,6198456,27902312,27899232,15,37,3050579,13702966,13702944,5,80,uniform
sahil-lab-pc,2018-02-26 22:36:28,31,4000000,34606,124000000,3583.19,8.65156,10,45,45,12402554,55799397,55798049,15,39,6103101,27399783,27399759,5,80,uniform
sahil-lab-pc,2018-02-26 22:37:37,31,8000000,69043,248000000,3591.96,8.63041,10,45,45,24797156,111598202,111604642,15,34,12202610,54809113,54809094,5,80,uniform
sahil-lab-pc,2018-02-26 22:39:56,31,16000000,138882,496000000,3571.38,8.68016,10,45,45,49614819,223187281,223197900,15,32,24408467,109621753,109621736,5,80,uniform
sahil-lab-pc,2018-02-26 22:40:05,32,1000000,8938,32000000,3580.22,8.93819,10,45,45,3200322,14398699,14400979,15,35,1574146,7071365,7071345,5,80,uniform
sahil-lab-pc,2018-02-26 22:40:23,32,2000000,17794,64000000,3596.72,8.89707,10,45,45,6400384,28797999,28801617,15,37,3147919,14143283,14143261,5,80,uniform
sahil-lab-pc,2018-02-26 22:40:58,32,4000000,35786,128000000,3576.82,8.94673,10,45,45,12806145,57592221,57601634,15,41,6301725,28288143,28288117,5,80,uniform
sahil-lab-pc,2018-02-26 22:42:10,32,8000000,71385,256000000,3586.19,8.92323,10,45,45,25606376,115206341,115187283,15,34,12602945,56573925,56573906,5,80,uniform
sahil-lab-pc,2018-02-26 22:44:33,32,16000000,142987,512000000,3580.75,8.93672,10,45,45,51201255,230419766,230378979,15,39,25196394,113156827,113156803,5,80,uniform
sahil-lab-pc,2018-02-26 22:44:42,33,1000000,9182,33000000,3593.99,9.18269,10,45,45,3298984,14847642,14853374,15,42,1623970,7294066,7294039,5,80,uniform
sahil-lab-pc,2018-02-26 22:45:01,33,2000000,18309,66000000,3604.78,9.15489,10,45,45,6601000,29697196,29701804,15,41,3246621,14584493,14584467,5,80,uniform
sahil-lab-pc,2018-02-26 22:45:37,33,4000000,36683,132000000,3598.4,9.17086,10,45,45,13192977,59395817,59411206,15,44,6486665,29169487,29169458,5,80,uniform
sahil-lab-pc,2018-02-26 22:46:51,33,8000000,73102,264000000,3611.39,9.13785,10,45,45,26392707,118796846,118810447,15,36,12986820,58340906,58340885,5,80,uniform
sahil-lab-pc,2018-02-26 22:49:18,33,16000000,146935,528000000,3593.43,9.18348,10,45,45,52799094,237597699,237603207,15,35,25973114,116689221,116689201,5,80,uniform
sahil-lab-pc,2018-02-26 22:49:27,34,1000000,9441,34000000,3601.31,9.44186,10,45,45,3399699,15303624,15296677,15,42,1673842,7514024,7513997,5,80,uniform
sahil-lab-pc,2018-02-26 22:49:46,34,2000000,18888,68000000,3600.17,9.44426,10,45,45,6803911,30594780,30601309,15,31,3344812,15026124,15026108,5,80,uniform
sahil-lab-pc,2018-02-26 22:50:24,34,4000000,37809,136000000,3597.03,9.45239,10,45,45,13606568,61193320,61200112,15,31,6690947,30060861,30060845,5,80,uniform
sahil-lab-pc,2018-02-26 22:51:40,34,8000000,75648,272000000,3595.6,9.45612,10,45,45,27197259,122409303,122393438,15,43,13383350,60109635,60109607,5,80,uniform
sahil-lab-pc,2018-02-26 22:54:11,34,16000000,150929,544000000,3604.34,9.43312,10,45,45,54403506,244812768,244783726,15,44,26765934,120226944,120226915,5,80,uniform
sahil-lab-pc,2018-02-26 22:54:21,35,1000000,9687,35000000,3613.09,9.68753,10,45,45,3502608,15753046,15744346,15,33,1722742,7731953,7731935,5,80,uniform
sahil-lab-pc,2018-02-26 22:54:40,35,2000000,19404,70000000,3607.5,9.70223,10,45,45,6999732,31499893,31500375,15,37,3442965,15468329,15468307,5,80,uniform
sahil-lab-pc,2018-02-26 22:55:19,35,4000000,38912,140000000,3597.86,9.72805,10,45,45,13996632,63008558,62994810,15,39,6882378,30937663,30937639,5,80,uniform
sahil-lab-pc,2018-02-26 22:56:37,35,8000000,77780,280000000,3599.9,9.72261,10,45,45,28000051,126003715,125996234,15,43,13772607,61874010,61873982,5,80,uniform
sahil-lab-pc,2018-02-26 22:59:12,35,16000000,155260,560000000,3606.85,9.70376,10,45,45,56003567,251997846,251998587,15,40,27554373,123736281,123736256,5,80,uniform
sahil-lab-pc,2018-02-26 22:59:22,36,1000000,9963,36000000,3613.37,9.96312,10,45,45,3598799,16197426,16203775,15,35,1769690,7954933,7954913,5,80,uniform
sahil-lab-pc,2018-02-26 22:59:42,36,2000000,19921,72000000,3614.28,9.96058,10,45,45,7196755,32406938,32396307,15,40,3540969,15911672,15911647,5,80,uniform
sahil-lab-pc,2018-02-26 23:00:22,36,4000000,39915,144000000,3607.67,9.97878,10,45,45,14397482,64798789,64803729,15,35,7080675,31823460,31823440,5,80,uniform
sahil-lab-pc,2018-02-26 23:01:42,36,8000000,79690,288000000,3614,9.96134,10,45,45,28792459,129608229,129599312,15,37,14165302,63647057,63647035,5,80,uniform
sahil-lab-pc,2018-02-26 23:04:22,36,16000000,159567,576000000,3609.77,9.97295,10,45,45,57595787,259200651,259203562,15,32,28333609,127283202,127283185,5,80,uniform
sahil-lab-pc,2018-02-26 23:04:32,37,1000000,10248,37000000,3610.46,10.2486,10,45,45,3701852,16644892,16653256,15,39,1820908,8173927,8173903,5,80,uniform
sahil-lab-pc,2018-02-26 23:04:53,37,2000000,20454,74000000,3617.87,10.2275,10,45,45,7395541,33301640,33302819,15,42,3638375,16353936,16353909,5,80,uniform
sahil-lab-pc,2018-02-26 23:05:33,37,4000000,40904,148000000,3618.23,10.2262,10,45,45,14801732,66603304,66594964,15,37,7283116,32705288,32705266,5,80,uniform
sahil-lab-pc,2018-02-26 23:06:55,37,8000000,81936,296000000,3612.58,10.242,10,45,45,29595104,133217474,133187422,15,41,14560990,65424298,65424272,5,80,uniform
sahil-lab-pc,2018-02-26 23:09:39,37,16000000,163407,592000000,3622.86,10.213,10,45,45,59202306,266385697,266411997,15,42,29118664,130815367,130815340,5,80,uniform
sahil-lab-pc,2018-02-26 23:09:50,38,1000000,10544,38000000,3603.95,10.5446,10,45,45,3798549,17100907,17100544,15,41,1870182,8397305,8397279,5,80,uniform
sahil-lab-pc,2018-02-26 23:10:11,38,2000000,20902,76000000,3636.02,10.451,10,45,45,7600405,34197876,34201719,15,42,3740110,16795348,16795321,5,80,uniform
sahil-lab-pc,2018-02-26 23:10:53,38,4000000,42002,152000000,3618.88,10.5007,10,45,45,15202425,68391477,68406098,15,39,7478783,33588880,33588856,5,80,uniform
sahil-lab-pc,2018-02-26 23:12:17,38,8000000,84043,304000000,3617.2,10.5055,10,45,45,30396419,136803408,136800173,15,40,14951104,67180604,67180579,5,80,uniform
sahil-lab-pc,2018-02-26 23:15:05,38,16000000,167840,608000000,3622.5,10.49,10,45,45,60781998,273606412,273611590,15,36,29907210,134372134,134372113,5,80,uniform
sahil-lab-pc,2018-02-26 23:15:16,39,1000000,10713,39000000,3640.44,10.7135,10,45,45,3898501,17552841,17548658,15,40,1916228,8617965,8617940,5,80,uniform
sahil-lab-pc,2018-02-26 23:15:38,39,2000000,21490,78000000,3629.6,10.7453,10,45,45,7800559,35103857,35095584,15,38,3837933,17233252,17233229,5,80,uniform
sahil-lab-pc,2018-02-26 23:16:21,39,4000000,43044,156000000,3624.2,10.7611,10,45,45,15596748,70195399,70207853,15,38,7675320,34474994,34474971,5,80,uniform
sahil-lab-pc,2018-02-26 23:17:47,39,8000000,85981,312000000,3628.71,10.7477,10,45,45,31192951,140401312,140405737,15,35,15342800,68956157,68956137,5,80,uniform
sahil-lab-pc,2018-02-26 23:20:39,39,16000000,172270,624000000,3622.22,10.7669,10,45,45,62391465,280788585,280819950,15,41,30693074,137892020,137891994,5,80,uniform
sahil-lab-pc,2018-02-26 23:20:54,40,1000000,10979,40000000,3643.32,10.9793,10,45,45,4000983,18000408,17998609,15,32,1967257,8838174,8838157,5,80,uniform
sahil-lab-pc,2018-02-26 23:21:16,40,2000000,22053,80000000,3627.62,11.0267,10,45,45,8000072,35997975,36001953,15,41,3937099,17679336,17679310,5,80,uniform
sahil-lab-pc,2018-02-26 23:22:00,40,4000000,43981,160000000,3637.93,10.9953,10,45,45,15996082,71995310,72008608,15,42,7871033,35358029,35358002,5,80,uniform
sahil-lab-pc,2018-02-26 23:23:28,40,8000000,88481,320000000,3616.6,11.0601,10,45,45,32008652,143995698,143995650,15,38,15745880,70712301,70712278,5,80,uniform
sahil-lab-pc,2018-02-26 23:26:36,30,1000000,8683,30000000,3455.03,8.68372,10,45,45,2999720,13503272,13497008,15,41,1476318,6629793,6629767,5,80,uniform
sahil-lab-pc,2018-02-26 23:26:53,30,2000000,16749,60000000,3582.3,8.37481,10,45,45,6001391,26991533,27007076,15,39,2953014,13259258,13259234,5,80,uniform
sahil-lab-pc,2018-02-26 23:27:27,30,4000000,33534,120000000,3578.46,8.38354,10,45,45,11996271,53999596,54004133,15,38,5899711,26522013,26521990,5,80,uniform
sahil-lab-pc,2018-02-26 23:28:34,30,8000000,66661,240000000,3600.31,8.3327,10,45,45,24004336,107993048,108002616,15,33,11811140,53032896,53032878,5,80,uniform
sahil-lab-pc,2018-02-26 23:30:48,30,16000000,134130,480000000,3578.62,8.38316,10,45,45,47995611,215984272,216020117,15,37,23609513,106081432,106081410,5,80,uniform
sahil-lab-pc,2018-02-26 23:30:57,31,1000000,8664,31000000,3578.02,8.66401,10,45,45,3101772,13950343,13947885,15,43,1525284,6849918,6849890,5,80,uniform
sahil-lab-pc,2018-02-26 23:31:14,31,2000000,17307,62000000,3582.37,8.65351,10,45,45,6200606,27904485,27894909,15,46,3050743,13702684,13702653,5,80,uniform
sahil-lab-pc,2018-02-26 23:31:49,31,4000000,34587,124000000,3585.16,8.64679,10,45,45,12400530,55802195,55797275,15,32,6101915,27401577,27401560,5,80,uniform
sahil-lab-pc,2018-02-26 23:32:58,31,8000000,69194,248000000,3584.13,8.64929,10,45,45,24799876,111607207,111592917,15,39,12203273,54799571,54799547,5,80,uniform
sahil-lab-pc,2018-02-26 23:35:17,31,16000000,138620,496000000,3578.13,8.66378,10,45,45,49590391,223207910,223201699,15,39,24391990,109611481,109611457,5,80,uniform
sahil-lab-pc,2018-02-26 23:35:26,32,1000000,8844,32000000,3618.27,8.84457,10,45,45,3198971,14401999,14399030,15,41,1574731,7071899,7071873,5,80,uniform
sahil-lab-pc,2018-02-26 23:35:43,32,2000000,17852,64000000,3585.03,8.926,10,45,45,6397724,28803382,28798894,15,28,3149300,14142787,14142774,5,80,uniform
sahil-lab-pc,2018-02-26 23:36:19,32,4000000,35631,128000000,3592.38,8.90785,10,45,45,12796046,57601690,57602264,15,38,6298232,28289569,28289546,5,80,uniform
sahil-lab-pc,2018-02-26 23:37:30,32,8000000,71319,256000000,3589.51,8.91495,10,45,45,25602049,115193085,115204866,15,40,12595259,56574448,56574423,5,80,uniform
sahil-lab-pc,2018-02-26 23:39:54,32,16000000,143416,512000000,3570.03,8.96355,10,45,45,51206063,230374464,230419473,15,32,25189825,113156839,113156822,5,80,uniform
sahil-lab-pc,2018-02-26 23:40:03,33,1000000,9149,33000000,3606.95,9.1491,10,45,45,3298855,14850432,14850713,15,38,1623265,7292358,7292335,5,80,uniform
sahil-lab-pc,2018-02-26 23:40:22,33,2000000,18336,66000000,3599.48,9.1683,10,45,45,6599468,29703367,29697165,15,43,3247128,14584801,14584773,5,80,uniform
sahil-lab-pc,2018-02-26 23:40:58,33,4000000,36771,132000000,3589.79,9.1929,10,45,45,13199515,59398889,59401596,15,38,6496142,29178988,29178965,5,80,uniform
sahil-lab-pc,2018-02-26 23:42:12,33,8000000,73439,264000000,3594.82,9.17998,10,45,45,26396047,118806001,118797952,15,38,12986831,58343560,58343537,5,80,uniform
sahil-lab-pc,2018-02-26 23:44:39,33,16000000,146877,528000000,3594.84,9.17983,10,45,45,52790619,237588113,237621268,15,38,25977057,116683599,116683576,5,80,uniform
sahil-lab-pc,2018-02-26 23:44:49,34,1000000,9463,34000000,3592.94,9.46389,10,45,45,3401391,15300068,15298541,15,34,1674516,7512063,7512044,5,80,uniform
sahil-lab-pc,2018-02-26 23:45:07,34,2000000,18850,68000000,3607.43,9.425,10,45,45,6801390,30598653,30599957,15,36,3347206,15027383,15027362,5,80,uniform
sahil-lab-pc,2018-02-26 23:45:45,34,4000000,37836,136000000,3594.46,9.45905,10,45,45,13595264,61207647,61197089,15,45,6691419,30054376,30054346,5,80,uniform
sahil-lab-pc,2018-02-26 23:47:00,34,8000000,75153,272000000,3619.28,9.39415,10,45,45,27190014,122416060,122393926,15,43,13373174,60108088,60108060,5,80,uniform
sahil-lab-pc,2018-02-26 23:49:32,34,16000000,151066,544000000,3601.08,9.44166,10,45,45,54400990,244794635,244804375,15,35,26768559,120210024,120210004,5,80,uniform
sahil-lab-pc,2018-02-26 23:49:42,35,1000000,9736,35000000,3594.91,9.73647,10,45,45,3499193,15748423,15752384,15,43,1720847,7736252,7736224,5,80,uniform
sahil-lab-pc,2018-02-26 23:50:01,35,2000000,19402,70000000,3607.88,9.70107,10,45,45,6995285,31500036,31504679,15,47,3441927,15469859,15469827,5,80,uniform
sahil-lab-pc,2018-02-26 23:50:40,35,4000000,38853,140000000,3603.33,9.71338,10,45,45,14006478,63004470,62989052,15,43,6891663,30935330,30935302,5,80,uniform
sahil-lab-pc,2018-02-26 23:51:58,35,8000000,77857,280000000,3596.34,9.73216,10,45,45,27999467,125989761,126010772,15,30,13771667,61878094,61878079,5,80,uniform
sahil-lab-pc,2018-02-26 23:54:33,35,16000000,155473,560000000,3601.91,9.7171,10,45,45,56004456,251988223,252007321,15,34,27557584,123751567,123751548,5,80,uniform
sahil-lab-pc,2018-02-26 23:54:43,36,1000000,9891,36000000,3639.67,9.89158,10,45,45,3599732,16202727,16197541,15,43,1771648,7955257,7955229,5,80,uniform
sahil-lab-pc,2018-02-26 23:55:03,36,2000000,19823,72000000,3632.14,9.91167,10,45,45,7202763,32399060,32398177,15,37,3544378,15910590,15910568,5,80,uniform
sahil-lab-pc,2018-02-26 23:55:43,36,4000000,39884,144000000,3610.47,9.97123,10,45,45,14402817,64801660,64795523,15,40,7086159,31822721,31822696,5,80,uniform
sahil-lab-pc,2018-02-26 23:57:03,36,8000000,80009,288000000,3599.6,10.0011,10,45,45,28802688,129594116,129603196,15,33,14169761,63647051,63647033,5,80,uniform
sahil-lab-pc,2018-02-26 23:59:43,36,16000000,159426,576000000,3612.96,9.96415,10,45,45,57592884,259208519,259198597,15,42,28339010,127292975,127292948,5,80,uniform
sahil-lab-pc,2018-02-26 23:59:53,37,1000000,10203,37000000,3626.38,10.2035,10,45,45,3700043,16648963,16650994,15,41,1820309,8175698,8175672,5,80,uniform
sahil-lab-pc,2018-02-27 00:00:14,37,2000000,20478,74000000,3613.63,10.2391,10,45,45,7400624,33302140,33297236,15,41,3640452,16352705,16352679,5,80,uniform
sahil-lab-pc,2018-02-27 00:00:55,37,4000000,40864,148000000,3621.77,10.2162,10,45,45,14795341,66606002,66598657,15,39,7280073,32710291,32710267,5,80,uniform
sahil-lab-pc,2018-02-27 00:02:16,37,8000000,81725,296000000,3621.9,10.2156,10,45,45,29600897,133189155,133209948,15,35,14562395,65409991,65409971,5,80,uniform
sahil-lab-pc,2018-02-27 00:05:01,37,16000000,164091,592000000,3607.75,10.2557,10,45,45,59199508,266394330,266406162,15,44,29122292,130825327,130825298,5,80,uniform
sahil-lab-pc,2018-02-27 00:05:11,38,1000000,10489,38000000,3622.84,10.4895,10,45,45,3799595,17102945,17097460,15,42,1867742,8395182,8395155,5,80,uniform
sahil-lab-pc,2018-02-27 00:05:32,38,2000000,20934,76000000,3630.46,10.4674,10,45,45,7594852,34198524,34206624,15,42,3732906,16798504,16798477,5,80,uniform
sahil-lab-pc,2018-02-27 00:06:14,38,4000000,42112,152000000,3609.42,10.5281,10,45,45,15207306,68393110,68399584,15,36,7482170,33593841,33593820,5,80,uniform
sahil-lab-pc,2018-02-27 00:07:39,38,8000000,84144,304000000,3612.85,10.518,10,45,45,30398733,136784210,136817057,15,45,14957933,67176719,67176689,5,80,uniform
sahil-lab-pc,2018-02-27 00:10:27,38,16000000,168614,608000000,3605.87,10.5384,10,45,45,60809600,273594168,273596232,15,31,29922634,134347034,134347018,5,80,uniform
sahil-lab-pc,2018-02-27 00:10:39,39,1000000,10758,39000000,3625.21,10.7582,10,45,45,3899590,17553323,17547087,15,35,1918037,8620158,8620138,5,80,uniform
sahil-lab-pc,2018-02-27 00:11:01,39,2000000,21495,78000000,3628.75,10.7479,10,45,45,7798498,35109501,35092001,15,38,3839836,17238805,17238782,5,80,uniform
sahil-lab-pc,2018-02-27 00:11:44,39,4000000,43038,156000000,3624.7,10.7596,10,45,45,15592104,70200783,70207113,15,36,7671429,34470577,34470556,5,80,uniform
sahil-lab-pc,2018-02-27 00:13:10,39,8000000,86320,312000000,3614.46,10.79,10,45,45,31197019,140410906,140392075,15,35,15346763,68950525,68950505,5,80,uniform
sahil-lab-pc,2018-02-27 00:16:02,39,16000000,171947,624000000,3629.03,10.7467,10,45,45,62395806,280820078,280784116,15,43,30702742,137883032,137883004,5,80,uniform
sahil-lab-pc,2018-02-27 00:16:14,40,1000000,11008,40000000,3633.72,11.0083,10,45,45,3999950,18004050,17996000,15,35,1967914,8840683,8840663,5,80,uniform
sahil-lab-pc,2018-02-27 00:16:36,40,2000000,22094,80000000,3620.89,11.0474,10,45,45,7998954,36000187,36000859,15,38,3935657,17678258,17678235,5,80,uniform
sahil-lab-pc,2018-02-27 00:17:20,40,4000000,44226,160000000,3617.78,11.0567,10,45,45,16002935,71996722,72000343,15,43,7870058,35358813,35358785,5,80,uniform
sahil-lab-pc,2018-02-27 00:18:48,40,8000000,88073,320000000,3633.35,11.0092,10,45,45,32003697,144004527,143991776,15,32,15746997,70716050,70716033,5,80,uniform
sahil-lab-pc,2018-02-27 00:21:57,30,1000000,8408,30000000,3568.03,8.40877,10,45,45,2998758,13499997,13501245,15,39,1476683,6629507,6629483,5,80,uniform
sahil-lab-pc,2018-02-27 00:22:14,30,2000000,16855,60000000,3559.77,8.42795,10,45,45,6000333,27000499,26999168,15,36,2954049,13261962,13261941,5,80,uniform
sahil-lab-pc,2018-02-27 00:22:48,30,4000000,33550,120000000,3576.75,8.38773,10,45,45,12000040,53995002,54004958,15,42,5905305,26519253,26519226,5,80,uniform
sahil-lab-pc,2018-02-27 00:23:55,30,8000000,67247,240000000,3568.93,8.40597,10,45,45,23997320,107999566,108003114,15,34,11807789,53042298,53042279,5,80,uniform
sahil-lab-pc,2018-02-27 00:26:10,30,16000000,134570,480000000,3566.92,8.41067,10,45,45,47996147,215988890,216014963,15,39,23607195,106084841,106084817,5,80,uniform
sahil-lab-pc,2018-02-27 00:26:19,31,1000000,8621,31000000,3595.87,8.62118,10,45,45,3098544,13953651,13947805,15,33,1524741,6848773,6848755,5,80,uniform
sahil-lab-pc,2018-02-27 00:26:36,31,2000000,17130,62000000,3619.38,8.56539,10,45,45,6202501,27897457,27900042,15,39,3050280,13698218,13698194,5,80,uniform
sahil-lab-pc,2018-02-27 00:27:11,31,4000000,34557,124000000,3588.27,8.63928,10,45,45,12398766,55799290,55801944,15,33,6100086,27405242,27405224,5,80,uniform
sahil-lab-pc,2018-02-27 00:28:20,31,8000000,69436,248000000,3571.63,8.67962,10,45,45,24797288,111591833,111610879,15,37,12197213,54805851,54805829,5,80,uniform
sahil-lab-pc,2018-02-27 00:30:38,31,16000000,138354,496000000,3585.01,8.64715,10,45,45,49609954,223196054,223193992,15,35,24407530,109607405,109607385,5,80,uniform
sahil-lab-pc,2018-02-27 00:30:47,32,1000000,8861,32000000,3611.33,8.86119,10,45,45,3197663,14398996,14403341,15,28,1573141,7070308,7070295,5,80,uniform
sahil-lab-pc,2018-02-27 00:31:05,32,2000000,17795,64000000,3596.52,8.89783,10,45,45,6402887,28799050,28798063,15,29,3152057,14143978,14143964,5,80,uniform
sahil-lab-pc,2018-02-27 00:31:41,32,4000000,35652,128000000,3590.26,8.91308,10,45,45,12801424,57599820,57598756,15,34,6297063,28289391,28289372,5,80,uniform
sahil-lab-pc,2018-02-27 00:32:52,32,8000000,71296,256000000,3590.66,8.91209,10,45,45,25598187,115195217,115206596,15,40,12592085,56573617,56573592,5,80,uniform
sahil-lab-pc,2018-02-27 00:35:15,32,16000000,142777,512000000,3586.01,8.92358,10,45,45,51203230,230405109,230391661,15,32,25188352,113150794,113150777,5,80,uniform
sahil-lab-pc,2018-02-27 00:35:24,33,1000000,9111,33000000,3622,9.11185,10,45,45,3300419,14848245,14851336,15,34,1625194,7292975,7292956,5,80,uniform
sahil-lab-pc,2018-02-27 00:35:43,33,2000000,18334,66000000,3599.87,9.16724,10,45,45,6597014,29703896,29699090,15,40,3244949,14584635,14584610,5,80,uniform
sahil-lab-pc,2018-02-27 00:36:20,33,4000000,36807,132000000,3586.27,9.2019,10,45,45,13204678,59395368,59399954,15,40,6492876,29166617,29166592,5,80,uniform
sahil-lab-pc,2018-02-27 00:37:33,33,8000000,73599,264000000,3587.01,9.19996,10,45,45,26403555,118805352,118791093,15,37,12989605,58343365,58343343,5,80,uniform
sahil-lab-pc,2018-02-27 00:40:01,33,16000000,147425,528000000,3581.48,9.21412,10,45,45,52802376,237594355,237603269,15,33,25980423,116685139,116685121,5,80,uniform
sahil-lab-pc,2018-02-27 00:40:11,34,1000000,9464,34000000,3592.56,9.46432,10,45,45,3401622,15296292,15302086,15,36,1674342,7513540,7513519,5,80,uniform
sahil-lab-pc,2018-02-27 00:40:30,34,2000000,19011,68000000,3576.88,9.50578,10,45,45,6796927,30606876,30596197,15,31,3345596,15026179,15026163,5,80,uniform
sahil-lab-pc,2018-02-27 00:41:07,34,4000000,37584,136000000,3618.56,9.39615,10,45,45,13598326,61196993,61204681,15,35,6689387,30050654,30050634,5,80,uniform
sahil-lab-pc,2018-02-27 00:42:23,34,8000000,75506,272000000,3602.36,9.43832,10,45,45,27202857,122398581,122398562,15,38,13384448,60108605,60108582,5,80,uniform
sahil-lab-pc,2018-02-27 00:44:54,34,16000000,151069,544000000,3601,9.44187,10,45,45,54408474,244784026,244807500,15,34,26767004,120221004,120220985,5,80,uniform
